Bill Id,Long Title,Short Title,Origin_House,Status,SessionID
1058,A Bill to require that companies’ remuneration committees have employee representation; to require that companies hold an annual binding shareholder vote on executive remuneration; and for connected purposes,Executive Pay and Remuneration Bill,Commons,1,25
1029,"A Bill to make provision regarding arrangements for children involved in court cases; to make provision about the transparency, administration and accountability of courts and case conferences; to require the promotion of measures to assist families and such other persons as may be specified to reduce the cost of living through lower fuel bills; and for connected purposes.","Family Justice (Transparency, Accountability and Cost of Living) Bill",Commons,1,25
1101,A Bill to require the Secretary of State to provide appropriate perinatal support to any family expecting a child who will be born on to the child protection register and for whom an adoption plan has not been made at the moment the child is entered on to the register; to require that a decision be made not later than one year after the child’s birth as to whether or not such a child will be adopted; and for connected purposes,Family Perinatal Support and Adoption Bill,Commons,1,25
1052,A Bill to make provision for the inclusion of financial literacy in the national curriculum; and for connected purposes,Financial Literacy (Curriculum) Bill,Commons,1,25
1065,"A Bill to require a football club playing in the top four tiers of English and Scottish professional football to disclose the identity of its owner, the identity of the owner of its home playing ground, training ground, any intellectual property associated with the club or a third party stake in its players and the identities of outstanding creditors; to require all creditors of a football club to be compensated equally should the club go into administration; and for connected purposes",Football (Financial Transparency) Bill,Commons,1,25
1100,"A Bill to make provision to introduce free school meal arrangements for children over the age of 16 who attend colleges to bring them into line with arrangements for children who attend schools, academies and free schools; and for connected purposes",Free School Meals (Children over the age of 16) Bill,Commons,1,25
1034,A Bill to introduce a principle that any financial arrangements made by a company or individual should not have as their primary purpose the avoidance of tax; to establish a statutory rule to apply in the assessment of such arrangements; and for connected purposes.,General Anti Tax-Avoidance Principle Bill,Commons,1,25
1144,A Bill to amend the Insolvency Act 1986 to make purchasers of gift vouchers preferential creditors during the administration of a company; and for connected purposes.,Gift Vouchers and Insolvency Bill,Commons,1,25
1060,A Bill to require that mortgage interest rates paid by homeowners change by at least the same percentage as mortgage interest base rates; and for connected purposes,Homeowners’ Mortgage Interest Rates Bill,Commons,1,25
1070,A Bill to make provision for husbands and civil partners of those receiving honours to be allowed to use equivalent honorary titles to those available to women; and for connected purposes.,Honours (Equality of Titles for Partners) Bill,Commons,1,25
1067,"To make provision about the membership of the House of Lords; to make
provision about the disclaimer of life peerages; to abolish the jurisdiction of
the House of Lords in relation to peerage claims; to make other provision
relating to peerage; and for connected purposes.",House of Lords Reform Bill,Commons,1,25
1138,"A Bill to amend section 157 of the Housing Act 1985 to extend the use of local occupancy clauses to certain urban areas with the permission of the Secretary of State; to increase the qualifying period of local occupancy clauses from three years to either five or ten years; to place a duty on the Homes and Communities Agency and local authorities with housing and planning responsibilities to promote co-operative and mutual housing options and report annually in this regard; to require the Homes and Communities Agency, local authorities and the Land Registry to identify land available for housing development which has not been developed and to publish a report on the available options for development of housing on such land; and for connected purposes.",Housing Market Reform Bill,Commons,1,25
1048,A Bill to repeal the Human Rights Act 1998 and related legislation; to make provision for a bill of rights and responsibilities to apply to the United Kingdom; and for connected purposes,Human Rights Act 1998 (Repeal and Substitution) Bill,Commons,1,25
1161,"A Bill to amend the Immigration and Asylum Act 1999 to require the Secretary of State to review levels of asylum support annually; to require him to lay before Parliament a draft up-rating order to increase levels of asylum support in line with changes made to mainstream benefits in years when the general level of prices has increased during the previous 12 month period; to replace support provided by the voucher system under subsections (10) and (11) of section 4 of the Act with a single, cash-based support system; and for connected purposes.",Immigration and Asylum Act 1999 (Amendment) Bill,Commons,1,25
